panoid	id	title	lat	lng	pitch	heading
tyFsPdCq_tvqc1iqJBKJCw	cairn-gorm	Cairn Gorm	57.132811	-3.659329	-4.56	144.44
uEqyOyGqvqCafpDR1yeb1A	craigellachie-national-nature-reserve	Craigellachie National Nature Reserve	57.192034	-3.845911	-7.68	260.81
ZZPTn7mxZl1Ywpynn0eL4w	cheonjiyeon-waterfalls	Cheonjiyeon Waterfalls	33.246479	126.554762	-13.93	-63.18
rkHVD4jNeUj6K3ieLb2KIA	hallasan-2	Hallasan	33.360595	126.523527	-14.27	130.39
0z0LT5ec4T093zDuaUWuGg	marado	Marado	33.115026	126.269242	-6.99	19.09
DvuVTNuqfdBl8jwTxYJ2Mg	halla-arboretum	Halla Arboretum	33.469909	126.492218	-6.78	255.23
Kw-Y_bCdMI9jFX6sdZ1ZiQ	hallasan-1	Hallasan	33.361025	126.510749	2.13	-80.7
qrvXxrP3D4oAAAQWtNh2dQ	manjang-cave	Manjang Cave	33.527656	126.769749	-6.96	32.75
IdhqnyZqOlN17u1ZlDDCAg	gwakji-beach	Gwakji Beach	33.449739	126.302944	-2.52	282.59
O1c-vaPr31m0tiqjlu6_Yw	woljeongri-beach	Woljeongri Beach	33.555182	126.798189	-8.32	326.91
JDRyks12jiF_IbBdrirVRQ	iho-tewoo-beach	Iho Tewoo Beach	33.498495	126.453329	-3.73	321.66
lDM2jVPdUFHzsifK3P6RDg	seongsan-ilchulbong	Seongsan Ilchulbong	33.461469	126.938254	2.69	122.1
BUwzGkKuGo4id0k2WWfx2g	geomunoreum	Geomunoreum	33.454301	126.71806	-9.16	-115.81
Xawol4rSYW2k87E4wUtaOA	jeju-jeolmul-natual-recreation-forest	Jeju Jeolmul Natual Recreation Forest	33.438696	126.624916	6.41	121.0
IUmXlW6pRu1w9QnUdQk4vw	seongsan-ilchulbong-1	Seongsan Ilchulbong	33.459519	126.93975	-0.47	-80.74
w7b_X3gRkVLVdIZq8uix9g	geumneung-beach	Geumneung Beach	33.391776	126.235545	-4.81	-29.13
gbmRh-ClR7zDzc91CgAH-w	gimnyeong-beach	Gimnyeong Beach	33.557997	126.759384	-6.01	7.36
Pe-x3s2j2_IP0RhJog7QGw	daepo-jusangjeolli	Daepo Jusangjeolli	33.236839	126.425379	-17.72	297.07
K4Tou1pQWKT-ZqKLg_yI6g	samyang-black-sand-beach	Samyang Black Sand Beach	33.526	126.585843	-10.54	12.9
_QUakwwD_GPDHKIk7Uhjyw	hyeopjae-beach	Hyeopjae Beach	33.394392	126.240129	-4.26	293.33
oMIIPZ0euOjvp8dtEkzU8w	hallasan	Hallasan	33.361233	126.535662	8.36	-87.31
Rlp_Z7-1CvUpra6UCbXLeQ	yongduam-rock	Yongduam Rock	33.515781	126.511282	-2.66	34.0
QJtipCZpFv1avRaqnum26w	geomunoreum-1	Geomunoreum	33.453329	126.71792	-10.13	11.04
teSJSi8Js7n6jSLWsC6uZg	bijarim-forest	Bijarim Forest	33.48372	126.804124	-13.61	92.02
KtPxpx_lZ6j--SL0rpNUjQ	hamdeok-seoubong-beach	Hamdeok Seoubong Beach	33.544457	126.671937	-12.62	32.4
W5gBoAtICa-lGalDesvZgg	jungmun-saekdal-beach	Jungmun Saekdal Beach	33.244491	126.412794	2.45	151.24
0x_w_gz-SP0JRXy-FfC1aA	saebyeol-oreum	Saebyeol Oreum	33.364076	126.359184	-8.36	-48.89
-yI0RFHblMVxrCz5n7uI9w	marado-1	Marado	33.113903	126.268491	-0.48	-179.34
1Zx28bEEMOJbJr9YuQtX8Q	bijarim-forest-1	Bijarim Forest	33.485608	126.807205	-57.49	-29.4
w2I9-Qs1WbThM_l6KCNSHg	fortress-of-montsegur-final-part-of-the-trail	Fortress of MontsÈgur - Final part of the trail	42.875656	1.832529	-14.4	86.97
p0yB0mowrwv7eDXxUcV0_g	cirque-de-gavarnie-initial-part-of-the-trail	Cirque de Gavarnie - Initial part of the trail	42.721632	-0.00827	-5.55	-4.66
JQxw0pKKPbnCf69H4mecGw	pic-du-midi-oncet-lake-initial-part-of-the-trail	Pic du Midi, Oncet Lake - Initial part of the trail	42.91412	0.136076	-10.01	196.09
fRMZjdH6F1xpFd7OCmA77g	pic-du-midi-oncet-lake-on-the-trail	Pic du Midi, Oncet Lake - On the trail	42.915625	0.130216	-4.21	135.49
D2zU0R55IN6lKNH1yv2GSA	fortress-of-montsegur-initial-part-of-the-trail	Fortress of MontsÈgur - Initial part of the trail	42.874894	1.828718	-32.9	64.67
T5cC77mFkDeBPZUh5x8nAA	cirque-de-gavarnie-on-the-trail	Cirque de Gavarnie - On the trail	42.715633	-0.007876	-16.62	-176.61
On0cZW3yR_ONwQ0gU1uN3w	cirque-de-gavarnie-final-part-of-the-trail	Cirque de Gavarnie - Final part of the trail	42.705453	-0.008843	-25.31	184.83
g1nF2SJJapjn0YYFwlQItg	neouvielle-lakes-lac-daumar-final-part-of-the-trail	NÈouvielle Lakes - Lac d'Aumar - Final part of the trail	42.838824	0.154885	2.91	-46.11
4GP3eP1IhKn6RcpN6bEm5Q	pic-du-midi-oncet-lake-final-part-of-the-trail	Pic du Midi, Oncet Lake - Final part of the trail	42.927736	0.135673	0.87	-27.01
8kL3vyUpqllHIw3ARtRB-w	neouvielle-lakes-lac-les-laquettes-on-the-trail	NÈouvielle Lakes - Lac Les Laquettes - On the trail	42.834057	0.14866	-13.19	271.61
L_T8DFO57Qy7XvokK4HMbg	neouvielle-lakes-lac-doredon-initail-part-of-the-trail	NÈouvielle Lakes - Lac d'OrÈdon - Initail part of the trail	42.829623	0.166679	-11.82	202.55
inWP6YR18KU-4Yq8SflpYw	fortress-of-montsegur-on-the-trail	Fortress of MontsÈgur - On the trail	42.875014	1.831779	-2.1	-174.19
kn60ZbV77ZcfJkAGsOcmnA	hokoku-shrine-1	Hokoku Shrine	34.684289	135.526591	-18.39	93.38
