id,landmarks
01b383299c25a672,6599 0.446154
01b3b5ab32acb29f,8347 0.126249
01b3d9095f37b23d,4131 0.101048
01b55c00bdd5f166,1183 0.509298
01b58536b25b645a,11446 0.0507439
01b5dec7a11eae84,2145 0.10378
01b61189ae9d4b03,1000 0.450796
01b8a0c92be0e33d,12090 0.457658
01b8a6e0f205f914,11671 0.239656
01b8f8a583acea60,
01b942c0e1c2cc3f,12090 0.209074
01ba482b6e3253bd,13676 0.327433
01bc6b3e2e34aea7,6793 0.55367
01bc9859edb9c605,14482 0.748884
01be059bda270417,5312 0.0375357
01beba2f53b8d899,1884 0.93724
01bef70df769073f,218 0.604656
01bf3680a6b99a5d,813 0.287553
01bfb8af347462d3,4636 0.528688
01c0aad5c395461a,152 0.190281
01c11582ad34f77d,14565 0.0820134
01c1b82fa9e0e210,9800 0.416203
01c1c03db46a5a36,6991 0.0931488
01c3585e05e81acd,8739 0.679984
01c394b9b4af43b0,12073 0.374046
01c44ad2e6d0723f,13444 0.496018
01c4bacb97c845b6,2766 0.670663
01c4bc650959fb5d,1891 0.361083
01c50b4085c248f8,9296 0.205649
01c5c082bb59a817,696 0.986404
01c6267be193173b,8998 0.185769
01c65f151f3c141f,10675 0.0156492
01c67bc52901f848,9738 0.0473127
01c74cf648d89d6d,13714 0.00108047
01c8075c826813ef,8504 0.09424
01c826d4974f5fbd,12090 0.17046
01c984ff66226f75,10255 0.134319
01c9a1ea95ea13b0,
01c9b36a80d2a87e,8026 0.243856
01ca0b06436a5df2,14937 0.238489
01ca25e8507bfccf,3274 0.381608
01cb1bc90ce55bc6,14894 0.785693
01cc34168e66b5b3,3055 0.733096
01ccc68bef696e5c,12090 0.94407
01ccd3560a57551d,12090 0.02312
01cd0aa4713b8489,1929 0.754769
01ce1914ede7d01d,514 0.333009
01d0776e3f48e68d,3804 0.311587
01d0d1d395a1c980,4330 0.935098
01d0d946648ad65d,12065 0.00339746
01d0f54eaa802023,
01d1091954b7fb72,8894 0.0348744
01d12aa0392d7abd,9738 0.785233
01d1ae387efd8d38,2833 0.864548
01d27be43fd8a6c9,3487 0.316296
01d2fb606eaf5e83,199 0.848725
01d2fba45891b58f,13224 0.00569365
01d30891397823f9,3055 0.752314
01d323f779dbaaad,7866 0.400005
01d4d566920dfcdd,11856 0.22066
01d5418cb438ee35,6621 0.262792
01d56d26a55c1139,13900 0.0824475
01d7073112a7c5bf,7472 0.253791
01da82b04c28bfd5,14605 0.519048
01dad5a8aac9c1eb,218 0.365955
01db3d8d8fa8a115,10184 0.0843668
01dc4e26b40bb0ed,11826 0.987044
01dce1607bfcbf38,5702 0.537286
01ddec9f89cb84f6,13442 0.342344
01de99073ae6f358,12090 0.564681
01decad6e296d7ce,8171 0.364868
01df0d5e45a3e113,6430 0.226134
01df1eb1b288231e,4592 0.147188
01df45c7adefe642,11836 0.108894
01df62b9a91c084b,9738 0.939671
01e06a07e6adfe3a,140 0.999112
01e0b766898a9226,9738 0.496415
01e0d9e39cd372fb,12353 0.828797
01e1e005d2bfa82c,12220 0.0278458
01e20b0c1fabde41,823 0.860431
01e3577e2023666f,11631 0.860518
01e3d4c688c82343,11806 0.01411
01e430ee9995e200,6051 0.00572905
01e56b1797660228,4981 0.103208
01e5d939c2321a26,813 0.142311
01e62ab54880792f,12090 0.999961
01e641c41a1b0650,4352 0.325365
01e678e2660613be,9296 0.250906
01e681ccd1b00e36,5142 0.246515
01e6c8083be506ed,12090 0.715666
01e7b92bbac8c3a3,1113 0.115162
01e8f67013d95578,12090 0.684824
01e9f595a5cd014f,2743 0.085587
01e9fc02ae011b47,14660 0.537775
01ea723baf117371,14863 0.972307
01eae155c90f78cb,12090 0.999882
01eb04abafaaa671,1815 0.0699159
01eb34c78d6052f9,11671 0.289066
01eb5fae90351311,7071 0.315186
01eb70ff73be3f0e,13262 0.509081
01ec360bae9e1f34,8413 0.0118303
01ec8b0503d58989,10296 0.0693866
01ed9c763390ce4f,2339 0.618095
01edaa6348f0af5c,9645 0.671522
01ee1fdba88de3f1,623 0.205894
01ef07be8812d7df,4476 0.219771
01f034a03a95e290,11356 0.837627
01f0fb422d2983ae,5166 0.913361
01f1e94e87aa4a42,3493 0.224304
01f2547f868dd230,6051 0.134414
01f2aabaa4a23b0f,11656 0.306626
01f383c4e628b28c,258 0.304746
01f3cd350405fa25,6628 0.245464
01f42e91a6c14ca3,
01f43d5a8e28334c,8020 0.902381
01f4738835a44009,9296 0.29496
01f481460b1080a9,13170 0.486564
01f73cb911ba39e3,1308 0.738153
01f809541559286e,6436 0.231588
01f8f3e82ab38eb0,3560 0.654559
01f913f81c0c8574,12220 0.159733
01f91912ff4bdbad,9556 0.984234
01f97fe1fc35bce5,10972 0.0355935
01f9ac22b718ea1c,14703 0.461798
01f9ae00fdfe0160,12193 0.0345428
01fa642a5c8ebbbd,11981 0.0793999
01faacd9eef84c88,3715 0.270603
01fabeca65235fdb,14181 0.447032
01fb38d3f3a4105c,7000 0.434127
01fb3fb6eb4e4712,7661 0.766641
01fbf4d870aaca6c,9008 0.421229
01fcb527ed162ef5,11099 0.38849
01fd884aefbdd04a,3496 0.315693
01fdf781dda7586e,4551 0.983275
01fe700a1e8a41d8,5640 0.307414
01feacf22f0bb8ac,2338 0.345406
01ff3d3c81d6a628,12609 0.37051
0200ce441c5275bf,7383 0.740597
020111bd58edfa1b,264 0.132679
020154bb639e2546,4330 0.00337393
0201784b63214597,8450 0.721791
02025b78550d3e9f,6183 0.442616
020312b031888d2d,1878 0.792581
0203ac8972d6abe9,5142 0.0352907
02048e37d4e18df7,14174 0.57996
0205969016d594ef,12970 0.196554
0206b3441aaa7528,13676 0.230972
020737297d26991b,12090 0.246451
02076b6a58cdb3de,4645 0.151456
020794afceff356f,762 0.217095
0207b1282f8355f1,8358 0.2238
0207be3689e5a4d5,13348 0.343954
02093a875f835520,14434 0.567043
0209e8d82b17ca0a,7420 0.00549513
020b3dbbd9fe37b9,12353 0.246935
020b92fc284036d5,8395 0.307103
020ba0135bb3c39f,6051 0.000593701
020e53eda64d98f0,2228 0.0137386
020f52cb7ac7516b,9738 0.702371
020f6ecccdcb0f8c,11348 0.320961
020fe612c7ef1292,9587 0.251504
02104d1926fcdada,1891 0.525777
0210ef9b5868a8e1,10418 0.220859
02120c3b02fa133d,6599 0.174807
0213ad5a255e9bc5,10197 0.131545
0213bab8456f3bb8,8094 0.197157
02140145f574c5e0,12090 0.828586
0214af2893db2b97,6125 0.863705
0214c8954e0db6f6,6051 0.221712
0214dcd496503c8c,8029 0.0186116
0215087cb083a05f,12391 0.474556
0215ff836b1328e9,7191 0.419208
0216a21ba4457910,7148 0.219746
0216b917e3c11d8d,12392 0.0818092
0217e598d5de2783,9258 0.379935
021878aa68e5f3ea,4644 0.163686
02187fd341714b7a,11371 0.0453993
021942c310202cf9,11456 0.175683
02197dcab6c44cb9,6034 0.0619073
021a5fc26eff9446,8098 0.0594941
021a8f8be358c1b6,341 0.445894
021b77a8fc4661a6,1124 0.990623
021be59734255bf7,1538 0.00566368
021c53b27beec686,9992 0.844561
021c849f8b2072b8,14357 0.471572
021cc355d1a87fcd,7420 0.55301
021d7c4d4e86f2d1,5467 0.523518
021f1c99e643c8d5,3962 0.0976356
021f2efdb72e9902,4485 0.100755
021f309062517267,11781 0.0772525
02203b1235f73385,13332 0.0372983
022138cc1801b27b,13638 0.682057
0221390d9ed5adfe,10124 0.540609
02217ee5ab6db0a8,6183 0.30328
02221ce65f3bd8c3,5491 0.101955
022222bc07f2344f,2145 0.975853
0222ad9fbbc21439,13446 0.179909
0222d8583811a0af,13676 0.983517
0223467342d37741,11972 0.475447
0224d4e13fd3144d,7569 0.321151
02255d33037f9af1,6051 0.0332413
0225ffe6e9a2adde,654 0.0345384
02260cb73d0f609d,623 0.244478
02264faebd9cfbcb,6696 0.147986
0227fdb7d261a866,2012 0.140002
02280c6c90e192c0,14181 0.209274
0228fb6ed7cea30f,136 0.221102
022908c254b3a012,13944 0.981655
022912468b8e6295,6051 0.335299
02296eaf695561b4,11856 0.730528
022975a24fb17a3c,6051 0.838118
0229b0ef7c48d846,9738 0.170883
0229b2c4437dae59,5702 0.877315
022a1e982d15cf6c,7383 0.946245
022a7184f158f56e,6125 0.456539
022c749a2d0a28ce,12172 0.122722
022cc1596dc01be7,8160 0.269643
022da63b5cd0de10,165 0.00515624
022dfa750223b390,12090 0.960121
022ec349cd43ab64,623 0.324735
022f79f463cc0469,12090 0.5992
022fd8d1f9c30bc4,13224 0.074372
02309b1de70f58d5,14105 0.222475
0230c9d0f0feb331,12978 0.176116
0230ce967810b95e,11671 0.903255
0231f1002edea264,8063 0.921098
0232df1344f4f96a,6051 0.709712
0233c51a6107c4c0,11619 0.0507634
0234f4ec216391de,8487 0.930338
0235fe7b97d9828c,1930 0.934793
0236d4f2c4ef57a5,9738 0.892855
02375e80e3b7f850,8714 0.119416
02393c7d6bd89af3,6751 0.049116
023a308900752ee6,12090 0.508282
023b98242e804bfb,120 0.876569
023bc88b0fef2f7e,3055 0.0892268
023c3c6c70fe9079,1891 0.234856
023c4375c4a9c4c3,9245 0.634789
023d5c92432af1bc,5873 0.361579
023db3de2009f983,12718 0.0022972
023dd1e1df4af866,11466 0.585687
023de5a40c0b9665,12090 0.685759
023df7c0dc0c674d,12090 0.416337
023e03765bd8d4b2,3804 0.691481
023e1307eb742c81,7383 0.170399
024040e875defea6,1054 0.48657
0240abec834f4063,6055 0.960443
0241377e39ff46fa,7148 0.0373757
0242846d42dbb84d,12520 0.100849
0242e27a7ff357f4,14933 0.135642
0243b5b71052a020,11784 0.907462
02444352bd96bc32,9587 0.168272
0244c66959c22dde,8143 0.22524
0245455fdd26769c,10257 0.308447
024642752dcc7118,10409 0.0563019
0246cd3101973bb7,9605 0.585429
02472367a37e087b,7420 0.999527
024a98a85810a3ca,6051 0.249998
024b668a211a0dc8,3560 0.142971
024b8b63e0455557,8246 0.00408186
024c1dfc5c28b8a0,11332 0.974271
024c8f19303d1597,11207 0.370623
024d8b2e68c6c1e0,11671 0.666399
024de1246e2e189c,1102 0.0286252
024ea22320ba72d1,2449 0.139216
0252d435b09de4a4,10139 0.422634
02537e151f29a7c0,12937 0.481174
02537fa8d6eb524e,12518 0.396136
0253a295192bc1b2,1746 0.176511
0253d4d8296f17e8,3611 0.704263
02547e5a90e90b8f,9738 0.257035
0254ea8e30e00df2,7383 0.801129
02557efcdccf346e,6055 0.237009
02566dd3bb83b137,11643 0.511427
02569105e44d8ec2,5709 0.445815
0256abc9ed464fbb,821 0.330316
0256dd8be85314ec,5840 0.000474804
02577625f8a0506d,12718 0.314316
0258b4713d137580,12514 0.0618798
0258c5f6bdc46534,5124 0.449571
0258fb46de13fce5,3478 0.983797
02590fe51cd63a81,5348 0.0799352
025a2a18fea7c5f0,13720 0.642893
025aadfd72f3baaa,12398 0.458426
025ac7c3f7ad0aed,623 0.612844
025b008323f9861f,4793 0.921909
025b160bcae0bfcc,3962 0.0692657
025b97eb5aeadadd,4159 0.111788
025bdf4539b9d2c7,9258 0.0257336
025bedcaa30ef331,341 0.212009
025c01115291d144,2131 0.177407
025ccfdf7b16664d,11236 0.837628
025de04310223d47,1068 0.230826
025f0e6d6ea851a3,9446 0.11205
025f1f3a6f42a2f8,1879 0.263656
0260eaeafe6ec28e,14434 0.0267677
026120455e805d31,9738 0.98565
02616ee7e0f9adb3,13389 0.479939
0261752ffd1eb0c5,4376 0.187329
0261f608d4b55487,411 0.432155
02629a6123fd56fe,9411 0.471468
02641636103c7889,8029 0.838779
026468fe869fd7fa,8351 0.921494
0264be1eec38be0e,2341 0.885112
0264d08f7ccc585e,11105 0.329156
0264e0afda689884,11199 0.28245
0264ed3e9413aa86,11461 0.0085381
02658ce17009d1db,2437 0.39268
02659e476e0ebb10,12090 0.591534
0265f03fc6354f1f,13170 0.0697743
02664ca21811fa77,6599 0.108405
0266554b0d34f41c,10712 0.00598417
02679e26838bc0c8,5376 0.0758326
0267ff424b83552c,543 0.350983
02690c058a5b5e11,8216 0.190694
0269239a8fc4dfb1,218 0.377236
0269782a82e1c362,6651 0.188301
026991ff713b6458,6599 0.033523
0269936bfef85dc9,5916 0.381214
026a04096c14fd3b,8467 0.647748
026a32f7a4296acf,1403 0.441261
026a5870127ca7be,6347 0.623672
026a78a1a298b92f,14797 0.257956
026afa198df928d4,1794 0.00115538
026cf82abf8b8ec5,14750 0.106407
026da857aea4553e,1472 0.0617146
026e0474d12aa64a,14489 0.815042
026e2b4bf91f5b9c,9859 0.999962
026efe28ecf36cb3,14703 0.321497
026f96e703bce70d,5215 0.363851
026f9eaf936ab393,8461 0.127023
02701260940552ca,14808 0.474002
02702e98dac401e4,5724 0.810244
02705d98415e5cab,9029 0.605053
02707891ed1d21be,5599 0.287093
0272db7682e670f2,12070 0.25624
027353aff556a65d,14436 0.574102
02739f5ce37df0e4,12520 0.38431
02746c369f670367,12391 0.655695
0274a0e44e5124c6,14372 0.832906
0275232ed885bf9b,2724 0.294329
02759ac8558202e7,12520 0.779686
02761949007f066d,973 0.000646211
0277e7a4863281ce,9258 0.604965
027851a9fd796123,1113 0.0391805
02789605b0aa1906,6991 0.392736
027968da1b715412,396 0.311393
027b9f83ad9a9fe5,
027bc364dace32ef,7840 0.414151
027beaa907f597b0,6558 0.0106519
027cc191e4f520ed,11170 0.324057
027d1a618575b335,11985 0.637246
027d395b2705edd9,0 0.113465
027d89838b6d0956,10291 0.908739
027e64de32c2fe5c,1853 0.140327
027e6cdcdd2d8b5e,10019 0.622583
027ea452e22954c3,3448 0.267587
027f3c38a9a415f5,8967 0.742615
027f957e25c19376,14479 0.407913
027fe6d2fca561cf,14628 0.0371193
0281eb1d781eeb03,11079 0.901182
0282a77e38acf637,1713 0.0500648
0282d5250a19e8bd,13444 0.275252
0282e673ddb7e97d,10101 0.998071
0283600cc3243065,1891 0.359849
0283dbe351eb32e3,11331 0.224711
028523b913734611,14837 0.000591248
0286a481bf5c8dce,1685 0.396014
0286e725c79c37a4,11332 0.427755
02877f533768b3a7,13714 0.790762
02882527ebf3ed49,6051 0.260686
0288259a6919af0b,5215 0.206301
028a97a90141b33b,623 0.298697
028aff43a2d5158c,1643 0.162484
028b41dd901f6389,14618 0.333126
028ce6820d22d7b3,2781 0.690039
028d156f5d71a767,6912 0.455304
028dabf10dd4b472,623 0.150947
028f5abfbe87c284,6073 0.0454947
028f8377520acbff,6599 0.0665112
028fa0c253e803b0,209 0.92575
0290beb12e04a11d,5220 0.888977
0291117786ff6ace,9738 0.513647
029146de568f5edf,878 0.0794023
0291914ecc2a03cf,12630 0.638242
0291e77226cf804f,9779 0.00152501
029213fa8128d6e9,839 0.136164
029231425e4273aa,11872 0.27863
02927f2983aa75ad,12062 0.104844
02933aa2e15aa3a9,3015 0.0278714
02933d34e7c739c4,8964 0.496596
02933ee0b8b957ec,12164 0.156633
0293aeba07d1a084,11054 0.492085
029440add95a1d45,6589 0.285166
0294537c8a6c5cbb,4636 0.811202
02950f4cef932e9f,9738 0.191649
02968b1b0d9c423e,1222 0.819317
02968d74e34380d4,3420 0.273082
02974f06198399f4,3496 0.736701
0298400c39ed1737,5479 0.502494
029851b8f6f082fc,9308 0.17031
029916fb1f6789bc,7678 0.0672657
02998fe2d8437f19,11300 0.214794
029a0cc3e451d181,811 0.425574
029abe465e871743,10139 0.526658
029b55a504db16c0,12172 0.138773
029c50b492c1c837,165 0.0819421
029c5b10c3df1f47,11239 0.421839
029d10bf31090769,6351 0.0346701
029eaec5ced78442,3505 0.768074
029eb251b5b5ec0f,12285 0.233357
029ebb13c75cba15,10166 0.0958932
02a01d945889dd4c,13444 0.771789
02a020ec7d91478f,2584 0.206909
02a1042913639f99,7215 0.672376
02a185fa11085541,13873 0.480271
02a1dda7603ed91e,6125 0.757637
02a268c731422066,13444 0.257224
02a2706efa94397a,7539 0.969594
02a2e1be9778e1f9,11499 0.124882
02a33f291d8d51a9,14621 0.395947
02a373e2d631edc1,12090 0.338347
02a381c2acdb59dd,6991 0.153323
02a38f9e7e71aa31,12090 0.821448
02a3c8ec4f1cc649,8029 0.011215
02a41349ff2122b6,13444 0.455604
02a43792784d97e5,12974 0.183976
02a475793721778f,2553 0.34226
02a4c6ba3cfb5682,2093 0.336727
02a626ea116c5606,3162 0.813186
02a6382324cc4b03,6464 0.0137657
02a66ce0763d62d2,7567 0.130443
02a72284fc6e0e74,7913 0.155931
02a758e34bcc9670,3804 0.932015
02a76425b9822347,6684 0.0131087
02a85a20a65afaf6,6051 0.197101
02a8a7e5c8cfc222,7420 0.246922
02a8cd7fb56fd8d4,8530 0.147611
02a984ea3849f252,12090 0.873112
02a9bf5990b83cce,4551 0.671502
02aa70d67d39f1f5,10028 0.317686
02aa92ce0a4d5cef,1732 0.26616
02ab4bd3660482d8,1602 0.842005
02ab5c94ae8a87bb,6664 0.435713
02abc6a7dc98b2cf,14079 0.200776
02abca0ff13b25b4,14181 0.139367
02abfd2b16e54de9,3874 0.948167
02ad4753813a8700,9399 0.661105
02ad55f4c5ea2e32,4624 0.999002
02ad615765de8b76,5011 0.404327
02ad84dcf7854aab,3376 0.3305
02adebac56b781d2,3695 0.814304
02ae3473772bc38e,7661 0.0367478
02ae7a84ea19d930,12033 0.165387
02af499da44dea1b,566 0.0487649
02afbf2d601b782e,2885 0.77296
02b0eca7b2b7770b,13707 0.108309
02b0fe15c6855a0b,12090 0.830783
02b1d7661d176088,12566 0.472185
02b2485e1151117d,12090 0.241374
02b3bbc5a5aed2de,8337 0.845299
02b41eead5c8a559,
02b4892f8d1ff3f3,456 0.015332
02b517dbe77bfe3b,10067 0.862193
02b52f14bce1dd4c,4551 0.0222305
02b5a058e1180a7f,
02b5ffe284a3c75c,13332 0.00336956
02b6146fa6b6a3cf,6701 0.627791
02b824ea7af0715b,14932 0.24069
02b82e6a6626e8f1,2096 0.000323857
02b84a675360a6e9,12090 0.877477
02b84d9b6f945691,5166 0.364261
02b8db9fd2deaa00,2279 0.613045
02b97feba4e8bdd4,3790 0.60673
02baa17817bb88c9,136 0.177045
02baa7db960a6ad5,12090 0.2546
02bb57a8f330f0fa,7866 0.344195
02bb64710bae78ff,8214 0.277398
02bc4161e20e3915,13445 0.470599
02bc423303d04b13,12090 0.00890519
02bc7aacc4493766,2338 0.296321
02bd85a10c995090,7602 0.143012
02bd9e85ec08924e,428 0.00396994
02be70274191dc89,6651 0.774719
02bf759d0f090a47,4685 0.434888
02c07d616b5ef02c,10028 0.602451
02c0cdfdf6795f6c,6651 0.234146
02c0d6b813568d62,14012 0.00243229
02c1ca754f028404,8802 0.248431
02c1fc8824fde027,13444 0.324395
02c2d8b3bb6f4c2b,1054 0.223792
02c3ba107489862a,9779 0.00696462
02c4471b187f458d,7148 0.213021
02c484db8f944426,878 0.224478
02c5226cca7dbb6e,14310 0.511731
02c63abef6331e6a,5852 0.310918
02c69933ca3e5a5e,2457 0.977184
02c6c0ebc3a76687,1054 0.439823
02c7b9eb1ec612a8,2076 0.765775
02c803cc159573b6,9027 0.524194
02c814c3cf0f15e9,9890 0.924221
02c92597073af5d6,6043 0.190333
02cab2b1e56f7097,1546 0.934469
02cb52ab875667f8,11368 0.908093
02cb758b882de550,13707 0.0989498
02cbb864f7f3c951,9738 0.0942859
02cc617904632cb3,6599 0.418992
02cd4e1ed2e859ff,11671 0.757994
02cd5b287641557f,12090 0.847368
02ce1688501a2808,827 0.752706
02ce591843a44359,12090 0.289108
02cf80fa2384c4be,6051 0.173428
02d1f817abbb05e6,7413 0.192026
02d34a12184803b2,699 0.512103
02d35218bf0feb94,9549 0.997759
02d40191ad30ce48,3297 0.156508
02d435236ae657a8,2658 0.0067052
02d47d8007b9ed81,12090 0.856119
02d4d4aab403dfc1,411 0.317473
02d519bc1628bc04,13714 0.156734
02d581826c0374e0,2802 0.769178
02d6741ede28c9a1,10655 0.813929
02d69ccbb882eca8,8907 0.148072
02d6f1b7ce0a3629,12380 0.294622
02d717517c017c82,3797 0.420222
02d810d244d36c74,11577 0.941512
02d8253089663f90,7256 0.130949
02d83014ec813cd5,7241 0.10298
02d85006717847c2,8595 0.242065
02d89e0b831706a0,960 0.55004
02d8a045b1589431,11139 0.0230018
02d9408eaa0e2064,3279 0.201958
02d97425e76732be,6696 0.514044
02da97f209066a82,7661 0.391871
02db5589f859b6c4,14660 0.191089
02db934ce7fbdf45,5460 0.353872
02dc3e037fef5997,802 0.620908
02dd19e987e59317,13352 0.052357
02df69cefe0b972e,10101 0.294023
02dfd754a3919502,6542 0.105609
02e00679d0e37f65,1403 0.548405
02e0ac3969ae3295,9830 0.0837229
02e0bc071968f03e,2474 0.135613
02e1fa84b4a71cf8,6125 0.142998
02e2dcb6dfaeb501,7661 0.0528514
02e2ee05303cfe18,11814 0.665094
02e3dfd4dd2930f0,12033 0.143997
02e45d116eb7a16e,11735 0.0456639
02e5d2a78e5fb8ec,3695 0.105484
02e5f973aebb47cd,0 0.225782
02e75108a289ad77,7424 0.175385
02e835677cda4ee4,7535 0.423586
02e9bd6239e3fbca,95 0.0344372
02e9da8e0128f7d3,1740 0.266158
02eacf27e5f6bf7b,2341 0.749386
02ecc726847ef762,5215 0.257767
02efb4be1121cbca,2658 0.845754
02f08b28d1a377ee,8341 0.00340418
02f141d4a423fff4,6051 0.761441
02f1848f65878965,5872 0.409615
02f19577c4f71073,6687 0.0343578
02f1a04a5ae3bb2d,11199 0.871528
02f2629082398ce5,2972 0.252324
02f46d918e50cf87,6430 0.0467564
02f50f9249383d19,456 0.292828
02f53d2c8600b2e2,10233 0.0224051
02f58ea5e5048808,8760 0.397971
02f5ae357bf59d86,1296 0.352456
02f65d81e13fc396,11011 0.682945
02f6baf2bb0dbafb,1891 0.205193
02f6bb4a98c2bf20,228 0.321748
02f7f32bd7f8b280,1642 0.358428
02f8a9c2992b5274,8926 0.549555
02f8c0ef66a96ae3,8493 0.514503
02f8edf2a31a060a,364 0.0944593
02f90437df0ea139,6599 0.121969
02f905e40f6665dd,1054 0.871056
02fa49b82ce0f467,428 0.828086
02fcda214d8a588d,1716 0.242112
02fcdd938d42ca02,7410 0.371944
02fd37a465b5fd4e,11390 0.124729
02fd7cfbca2b1086,5270 0.358971
02fdb60d721af5dd,2145 0.895722
02fe3dd57e8ca59a,11145 0.347608
02fe3fffa46762f3,9738 0.567181
02fe9cad6e8f7867,1713 0.0268382
02fecbe5eab0ca6e,1946 0.54293
02feea3add630e02,3257 0.707942
02ffe55963c14e6b,3560 0.90841
03037162010d4e5b,12999 0.22043
03042fe2ec635c91,9638 0.188674
030471e80197f622,6599 0.930654
0304dedd66003d48,12090 0.832059
0305120caba60736,13541 0.233534
0305a8c4c7439aa7,8119 0.216851
03077fffd3b48292,3574 0.127508
0307c787024f3731,2110 0.59818
0307ca34e1c732b7,6599 0.173449
0308196bcfcc8b3d,5367 0.308852
03094645a8edc67b,1553 0.0805734
030aa62d4f148e20,532 0.0105322
030ad75178db792e,12220 0.000903741
030b4acc512c6d59,8649 0.85327
030b5e0015c40244,5689 0.217905
030b85135c04d140,7148 0.483691
030b9469b76046fe,10028 0.969154
030cd81235283085,5490 0.355699
030d1390ef70a965,11864 0.305077
030dc3130336cfa8,12220 0.140264
030de5402cd5b757,5554 0.0337168
030e7ae8a1f4a0fa,9296 0.998171
030e7ca35b000cbc,2347 0.475062
030ebb55ec0f9c19,4636 0.23235
030f04d7740029ea,411 0.236849
030f380ea7fd2e52,9342 0.332135
030f55ce465c2d00,12151 0.471257
030f968d15499378,2399 0.0903211
03100ac3d3ebcf70,6213 0.891303
031020aba83ac1fb,428 0.101942
03107c0920fe5f18,9395 0.226181
0310f8628f058e7e,10066 0.212613
0311ee2c777ab591,813 0.124153
03128c0c430e707d,6270 0.24229
0312f348bb00301a,8040 0.0112821
031355f4c5a76231,10496 0.868981
0313fe7683c80946,10577 0.230912
03140bc7a8d83803,456 0.165994
03141f3665d93dd6,6395 0.474969
0315e887fb86cdbc,7420 0.517176
0315fb4c9ded1cf7,4873 0.0270318
03167b18a86dd647,12154 0.801245
0316b1715d6a9e26,2103 0.13155
0317940e1d27d87c,11924 0.17406
0317a42fc1dfed57,14703 0.097986
0317beb3fc1ee388,12609 0.645362
03181194022faad9,6051 0.501147
031896110b98a60d,4345 0.251734
03192dde602e821b,9879 0.391744
03195f2c6ba01259,10688 0.426948
031a7810c73dcc3a,
031a9ac67f402fb5,8255 0.489735
031aacff251ecfb0,293 0.917626
031bcda49ecc3c2f,13113 0.412219
031c5d958cb79a38,3868 0.351177
031d25bd034127da,14178 0.14328
031d4ac30bd5a06f,3364 0.999855
031e768a3feb4391,6599 0.323817
031ef50c742634c6,3421 0.257128
031ef59c512a8f3a,6051 0.00759795
031f24c44651a851,2972 0.51352
031f43d998721d74,2341 0.188312
031f62cbcbad090c,8964 0.954938
031ff1645ade87b9,9231 0.354883
0320af6e05ff713d,960 0.00228267
0322830a47de5c4a,13935 0.436151
0323921de9dacad7,3962 0.504499
032396b057aab1df,11784 0.127245
0323c35294c10cf2,878 0.22766
032463ee55311d87,5665 0.704745
0324720052845177,5554 0.754979
032472ab9addceb4,626 0.394592
03251112809529f2,1018 0.346334
0325605d9a9bd419,6476 0.00406095
0325e2e3dcfaccda,1472 0.0403196
0326265061cf768a,3623 0.0282905
03264362e59d5393,13113 0.0424618
03265d076d2edd79,12514 0.136392
0326985573cdf1ea,6051 0.658913
0326ba698a0194f3,3039 0.459509
0327c944ab4f1910,6214 0.415075
0327d911b3727f0d,10415 0.0218707
0328f9bc4128f8de,3849 0.34922
0329a803242eab35,4645 0.727664
0329d1f5fdc5a684,12172 0.157089
032b3db08d7e3077,2093 0.13926
032c3dc6487c9fbe,623 0.192237
032dfcfcb82df1f0,988 0.435395
032e36ff4b6f5867,11825 0.348525
032eb47a6e6abb71,2145 0.162174
032eee0ccf403199,5558 0.00869818
032f742fcd4e66d0,
033063b84984777b,8493 0.230718
033366df5bd00b16,12090 0.959717
03357011bfae9f6b,14898 0.181082
03362067b0a0cb44,11207 0.198073
03368026813f3c74,1283 0.44068
0336913b75f068b8,6984 0.571489
0336cbe672548cc4,3611 0.678278
0336f59773770c09,6651 0.140015
0337623123e94ca7,12090 0.421141
0338b7a8361f575d,11439 0.742502
0338c33eabaed20b,4651 0.525207
033901a62f94f75c,3154 0.488637
0339a48adffd328e,1616 0.0555955
0339d8d1cdd957d5,1714 0.530517
033ad0a0be1dbba5,13368 0.000196829
033b063323cc20c9,11217 0.957253
033b4021e8f217ee,623 0.649031
033b7b54cecf8a97,411 0.077217
033b9a5fc90fdf19,11227 0.297793
033d63c43ca904de,4420 0.225277
033de219b3eed96d,14669 0.400392
033de77d251cc201,1293 0.267953
033e0925f8bb7380,
